"Age","Experience","Income","Family","CCAvg","Education","Mortgage","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard","Predicted_loan1","Predicted_loan2","predictions"
55,25,52,1,1.4,"Advanced/Professional",207,"No",1,0,0,0,0.00244399375602695,0.00205114864826923,"No"
29,5,34,1,0.4,"Advanced/Professional",0,"No",0,0,0,0,0.00152925590336566,0.00196480764259295,"No"
37,13,71,2,1.7,"Graduate",0,"No",0,0,1,1,0.00630501032270503,0.00736378011383944,"No"
39,14,153,2,3,"Undergrad",0,"No",0,0,0,0,0.0948615925101926,0.115855074356501,"No"
23,-2,75,2,1.8,"Graduate",0,"No",0,0,1,1,0.00634454516807664,0.0095343165421544,"No"
29,2,31,4,1.5,"Graduate",0,"No",0,0,0,1,0.00297586423006227,0.00432932300610822,"No"
42,17,85,1,3.7,"Advanced/Professional",272,"No",0,0,0,0,0.0980078769689516,0.0732852994779458,"No"
62,38,149,1,4.7,"Undergrad",0,"No",0,0,1,0,0.0432397606858555,0.0364930271243631,"No"
26,0,164,2,4,"Advanced/Professional",301,"Yes",0,0,1,0,0.902932797189509,0.901670374468602,"Yes"
31,7,18,1,0.4,"Advanced/Professional",0,"No",0,0,0,0,0.000602651791339478,0.000746736387852299,"No"
51,27,12,4,1,"Undergrad",0,"No",1,0,1,0,0.00000891290871998471,0.00000883229646763269,"No"
38,12,24,2,0.8,"Advanced/Professional",0,"No",0,0,1,1,0.000291576522874336,0.000358521072304297,"No"
62,38,44,1,1.9,"Graduate",0,"No",0,0,0,1,0.00211901756711065,0.0016306899734007,"No"
35,9,51,4,2.2,"Graduate",110,"No",0,0,1,0,0.0209156929193628,0.0238849580044494,"No"
63,38,63,2,1.5,"Undergrad",0,"No",0,0,1,0,0.00023724234637777,0.000213006648561208,"No"
43,19,75,3,0.3,"Advanced/Professional",0,"No",0,0,0,0,0.0687449360593337,0.0730878658104334,"No"
62,36,75,2,1.7,"Advanced/Professional",0,"No",0,0,0,0,0.0606030646709906,0.0523271924329407,"No"
48,23,62,4,3.6,"Advanced/Professional",83,"No",0,0,0,1,0.0465524612322024,0.039365341033372,"No"
38,14,48,1,1.8,"Undergrad",169,"No",0,0,0,0,0.000104665014421013,0.0000987854355176868,"No"
49,22,78,3,2,"Graduate",0,"No",0,0,1,0,0.053938775163936,0.0614794445386181,"No"
59,34,40,3,0.9,"Advanced/Professional",0,"No",0,0,1,0,0.00592044079799444,0.00523674975311156,"No"
30,6,44,1,0.2,"Advanced/Professional",0,"No",0,0,0,1,0.000938441912002454,0.00117201900521163,"No"
44,20,45,2,2.5,"Undergrad",0,"No",0,0,1,0,0.0000780906509768412,0.000086073374476778,"No"
67,41,18,2,0.4,"Undergrad",0,"No",0,0,1,0,0.0000128085330190023,0.0000114196877680687,"No"
59,35,53,4,2.3,"Advanced/Professional",174,"No",0,0,1,0,0.0407652386097143,0.0268648626861519,"No"
56,31,28,1,1.5,"Graduate",0,"No",1,1,1,1,0.0047097819014069,0.00439201461968391,"No"
32,8,115,1,4,"Undergrad",0,"No",0,0,0,0,0.00667449589346015,0.00847155166473109,"No"
47,22,78,1,0.2,"Graduate",0,"No",0,0,1,0,0.01219333825177,0.0136234584714942,"No"
46,21,30,4,1.9,"Advanced/Professional",0,"No",0,0,1,0,0.00606011732580665,0.00633352923359459,"No"
39,13,69,3,0.1,"Undergrad",0,"No",0,0,0,0,0.000650000512919033,0.000878278885527448,"No"
60,35,29,3,0.2,"Undergrad",79,"No",0,0,1,1,0.0000159343120523509,0.0000133511019528655,"No"
34,10,60,3,2.8,"Undergrad",0,"No",0,1,1,1,0.00559351185881382,0.00734366246779982,"No"
55,30,99,1,0.1,"Advanced/Professional",0,"No",0,0,0,0,0.0914101222160793,0.0870442073568434,"No"
44,20,111,2,5.3,"Graduate",0,"Yes",0,0,1,0,0.321645787644532,0.324007774610485,"No"
54,28,155,1,1,"Undergrad",256,"No",0,0,1,1,0.0118171476546123,0.00923666338090998,"No"
35,9,50,4,2.2,"Graduate",0,"No",0,0,0,0,0.0346160748867815,0.0442301974909778,"No"
44,19,48,3,0.8,"Advanced/Professional",0,"No",0,0,0,1,0.00536807479533857,0.0056567432154545,"No"
38,14,81,1,3.6,"Graduate",0,"No",0,0,1,1,0.00933757463651817,0.0103237343460437,"No"
30,4,50,1,1.5,"Undergrad",0,"No",0,0,0,0,0.000071294750711601,0.00010552826796685,"No"
39,13,21,3,0.2,"Graduate",0,"No",0,0,1,0,0.00115390059982936,0.00149113838352784,"No"
35,9,142,2,0,"Undergrad",0,"No",1,0,1,0,0.0037816797143681,0.00561546612188891,"No"
51,25,45,4,2.6,"Undergrad",0,"No",0,0,0,0,0.000566352929306384,0.000600138752338714,"No"
27,1,41,4,1.8,"Advanced/Professional",147,"No",0,0,0,0,0.0206193174800605,0.0238885426347892,"No"
40,15,90,4,1.1,"Graduate",0,"No",1,0,1,0,0.0491849712611717,0.0583483686058722,"No"
39,13,89,1,2.8,"Advanced/Professional",153,"No",0,0,1,1,0.0146414637687238,0.0141443003926247,"No"
55,30,53,3,1.7,"Undergrad",0,"No",0,0,1,0,0.000221850530237349,0.000222690340905661,"No"
24,-3,41,4,1,"Advanced/Professional",0,"No",0,0,1,0,0.00640323361222828,0.010407852001853,"No"
29,3,49,4,2.1,"Advanced/Professional",0,"No",0,0,0,0,0.0296487533980704,0.0402793801383445,"No"
58,32,12,4,0.7,"Advanced/Professional",0,"No",0,0,1,0,0.00183687757912627,0.0017169796047282,"No"
31,5,29,1,0.3,"Undergrad",0,"No",0,0,0,0,0.0000159924591952555,0.0000237483083415537,"No"
48,23,48,1,0.3,"Undergrad",0,"No",0,0,0,0,0.0000675965507204716,0.000075018921040622,"No"
33,9,19,2,1,"Graduate",92,"No",0,0,1,0,0.00074543953317699,0.000829220014389961,"No"
31,7,35,1,1.33,"Undergrad",131,"No",0,0,0,1,0.0000128481171682187,0.0000139236371341546,"No"
41,17,83,4,2.67,"Undergrad",0,"No",0,0,1,0,0.00257470843858497,0.00301208010198251,"No"
56,32,64,4,1.5,"Undergrad",0,"No",0,0,1,0,0.000808214797683346,0.000770985058025992,"No"
62,38,124,1,3.8,"Undergrad",405,"No",0,0,1,0,0.0142853588114459,0.00701875845613565,"No"
53,29,20,1,0.2,"Undergrad",0,"No",1,1,1,1,0.0000347672276054595,0.0000349429043622798,"No"
62,38,33,3,0.1,"Advanced/Professional",0,"No",0,0,1,0,0.00362015290600437,0.00296655645073768,"No"
28,4,80,3,2.5,"Undergrad",0,"No",0,0,1,0,0.000929875391419069,0.00132091937148901,"No"
48,24,74,3,0.7,"Undergrad",0,"No",1,0,1,0,0.000180619994471614,0.000193165811185351,"No"
58,33,73,4,0.7,"Undergrad",241,"No",0,0,0,0,0.00331721260817757,0.00230301930914202,"No"
53,29,41,2,0.8,"Undergrad",0,"No",0,0,1,0,0.0000494461764607571,0.0000494588525393632,"No"
27,0,28,4,1.5,"Graduate",0,"No",0,0,1,0,0.0033741018738506,0.00531856749474065,"No"
41,16,109,3,1,"Undergrad",0,"No",1,0,1,0,0.00135318243472623,0.00169600177862499,"No"
55,29,79,2,1.1,"Undergrad",0,"No",1,0,1,0,0.000145185431187792,0.000152400099175934,"No"
33,9,30,2,1,"Graduate",0,"No",0,0,1,0,0.00127353656068739,0.00161268032548121,"No"
47,20,101,3,2,"Graduate",270,"No",0,0,1,0,0.241540974951948,0.2086375972434,"No"
43,18,13,2,0.1,"Graduate",0,"No",0,1,1,1,0.0072461914043881,0.00861798461876213,"No"
65,40,64,2,1.5,"Undergrad",0,"No",0,0,0,1,0.00018547337866979,0.000153471353274992,"No"
58,32,28,2,0.3,"Undergrad",148,"No",0,0,0,0,0.0000507005796714965,0.0000412699282945401,"No"
46,20,19,3,0.5,"Graduate",97,"No",1,0,1,0,0.000413312198046477,0.000408383743344844,"No"
47,21,49,3,2.2,"Graduate",0,"No",1,0,0,0,0.00651774059453289,0.00684772168663172,"No"
32,6,99,2,4.5,"Advanced/Professional",249,"No",0,0,1,0,0.174249990570386,0.164172934041739,"No"
58,28,95,1,3,"Advanced/Professional",0,"No",0,0,0,0,0.106286186547201,0.113014014072732,"No"
32,7,81,4,1.8,"Advanced/Professional",0,"No",0,0,1,0,0.0942644656453661,0.120649034344713,"No"
35,11,193,2,6.5,"Undergrad",0,"No",0,0,0,1,0.448603273713138,0.486353441128279,"No"
53,27,115,2,0.5,"Advanced/Professional",0,"Yes",0,0,0,0,0.328009792745177,0.332913462853587,"No"
45,20,90,4,1.1,"Graduate",0,"No",0,0,1,1,0.0602989484150874,0.0667797622877229,"No"
37,13,59,1,1.5,"Advanced/Professional",0,"No",0,0,0,1,0.003345248683769,0.00367982732261557,"No"
52,26,83,1,3.1,"Undergrad",0,"Yes",0,0,1,0,0.000482446099218362,0.000519174265499843,"No"
31,7,13,1,0.5,"Advanced/Professional",0,"No",0,0,1,0,0.000220102568064788,0.000279795692168342,"No"
54,30,133,1,5,"Graduate",0,"Yes",0,0,0,1,0.42930372835926,0.386950547902173,"No"
34,10,68,3,2.6,"Graduate",0,"No",0,0,0,0,0.0631767492753053,0.0742507283944591,"No"
51,26,21,4,0.8,"Undergrad",0,"No",0,0,1,0,0.0000467757788969428,0.0000502334771031371,"No"
49,25,149,2,0.4,"Undergrad",0,"No",0,0,1,0,0.0275436728549987,0.0307903364801063,"No"
44,20,199,2,6.67,"Undergrad",0,"No",0,0,1,0,0.659056626261089,0.674421093586351,"Yes"
50,23,18,1,0.5,"Graduate",0,"No",0,0,1,1,0.000117085681520668,0.000130261562293421,"No"
54,28,80,4,2.6,"Advanced/Professional",143,"No",0,0,0,0,0.277703038189565,0.231069006466183,"No"
37,13,79,1,3.6,"Graduate",104,"No",0,0,1,0,0.0267466173834296,0.0266529435461394,"No"
34,7,52,2,1,"Graduate",0,"No",0,0,1,0,0.00420249612102182,0.00608188491218231,"No"
32,6,18,2,0.3,"Graduate",0,"No",0,0,1,0,0.00048116921503354,0.000686526556483776,"No"
63,38,52,4,1.7,"Undergrad",218,"No",0,0,1,1,0.000201386752736307,0.000130626387180518,"No"
52,26,84,1,2.4,"Undergrad",0,"No",0,0,1,0,0.000443551667448398,0.000485108419535063,"No"
57,32,60,3,1.7,"Undergrad",0,"No",1,1,1,1,0.00180147750387465,0.00176379710308189,"No"
45,21,102,4,4.7,"Graduate",81,"Yes",0,0,0,0,0.66041752274703,0.63035707291171,"Yes"
27,1,134,1,1.7,"Graduate",307,"Yes",0,0,1,0,0.344016842848385,0.350529748966651,"No"
27,1,130,3,2.9,"Graduate",0,"Yes",0,0,0,0,0.709852782156604,0.783373891590942,"Yes"
46,21,92,1,0.2,"Graduate",0,"No",0,0,0,0,0.0551905787078758,0.0608303841441113,"No"
31,5,50,1,1.5,"Undergrad",0,"No",0,0,1,0,0.0000349546544690706,0.0000525239140230212,"No"
51,25,33,3,0.9,"Advanced/Professional",0,"No",0,0,1,1,0.0011423059659976,0.00116163485475551,"No"
30,6,42,1,2.1,"Advanced/Professional",0,"No",0,0,1,0,0.00172101617607334,0.00216774542668953,"No"
36,11,31,4,1.7,"Undergrad",124,"No",0,0,1,1,0.000033587076004805,0.0000366375167502915,"No"
33,7,35,4,0.8,"Undergrad",0,"No",0,0,1,0,0.0000792620274152346,0.000117236077070729,"No"
47,23,63,1,0.8,"Advanced/Professional",0,"No",0,0,1,0,0.00596382388765396,0.00606540054937429,"No"
38,12,184,3,8,"Undergrad",0,"Yes",0,0,1,0,0.613067957005045,0.663148245331741,"Yes"
47,21,38,3,0.6,"Graduate",0,"No",1,0,0,0,0.00242968017903251,0.00263429405762547,"No"
59,35,38,1,0.8,"Undergrad",0,"No",0,0,1,0,0.0000244839639151134,0.0000223396599705033,"No"
56,31,59,2,1.9,"Graduate",0,"No",0,0,1,0,0.0116442659752491,0.0109066878277677,"No"
28,3,115,1,1.9,"Undergrad",200,"No",0,0,1,0,0.00247944182198771,0.00288418583838265,"No"
40,16,65,2,3.2,"Undergrad",0,"No",0,0,1,0,0.000282803507998559,0.000328396426702313,"No"
40,14,63,3,0.5,"Advanced/Professional",221,"No",0,0,1,0,0.0208041431068645,0.0193077004610821,"No"
39,14,104,1,4,"Advanced/Professional",0,"No",0,1,1,1,0.666536502084171,0.70006583901406,"Yes"
52,26,180,1,1.7,"Undergrad",550,"No",0,0,1,0,0.206635575233155,0.124864179565034,"No"
40,14,93,1,2.8,"Advanced/Professional",328,"No",1,1,1,1,0.267636051181182,0.219486133764495,"No"
25,0,38,2,1.6,"Advanced/Professional",0,"No",0,0,0,0,0.00411755274340298,0.00573816199652718,"No"
33,7,115,1,2.7,"Graduate",283,"No",0,0,1,0,0.17870553171923,0.170299981759832,"No"
26,0,161,2,7.2,"Undergrad",0,"No",0,0,0,0,0.24059445211531,0.314902448163449,"No"
46,21,154,2,2.8,"Undergrad",94,"No",0,0,0,0,0.118686439072489,0.118319862037021,"No"
55,25,44,3,1,"Advanced/Professional",0,"No",0,0,1,0,0.00573168894026151,0.00678461124122958,"No"
63,39,41,4,1.3,"Graduate",0,"No",0,0,1,0,0.0137513721072689,0.0111966326389399,"No"
61,35,113,2,2.8,"Undergrad",0,"No",0,0,0,0,0.0118728327047004,0.0110893196430558,"No"
58,34,48,4,1.3,"Graduate",0,"No",0,0,1,1,0.00676016162766442,0.00580468523008379,"No"
29,3,69,4,1.8,"Graduate",0,"No",0,0,1,1,0.0155364587360511,0.0223099204099957,"No"
59,34,19,1,0.3,"Advanced/Professional",0,"No",0,0,1,0,0.000438056288799438,0.000387804067604486,"No"
41,17,65,3,2.1,"Advanced/Professional",0,"No",0,0,1,0,0.0267576436187707,0.0289420634525841,"No"
52,28,20,1,0.3,"Undergrad",0,"No",0,0,0,0,0.0000139665734748504,0.00001377219416713,"No"
45,19,70,1,2.8,"Undergrad",0,"No",0,0,0,1,0.000133744475077171,0.000151732099650706,"No"
42,16,49,1,2.8,"Undergrad",0,"No",0,0,0,0,0.000104868364124523,0.000126084586830109,"No"
54,28,102,3,1.7,"Graduate",0,"No",0,0,1,0,0.203848096716417,0.209546210869909,"No"
60,36,8,2,1,"Undergrad",0,"No",0,0,0,0,0.0000162805246964998,0.0000139821613754742,"No"
65,40,59,3,2.4,"Undergrad",0,"No",0,0,0,0,0.00088219096290651,0.000731228121989389,"No"
25,0,14,2,0.9,"Advanced/Professional",0,"No",0,0,0,1,0.000291838715183747,0.000400473248742909,"No"
25,1,122,2,0.2,"Undergrad",0,"No",0,0,1,0,0.0037405679586779,0.00593705814048446,"No"
60,34,83,2,1.4,"Undergrad",75,"No",1,0,1,0,0.000234267341503291,0.000205134845990631,"No"
32,8,140,4,6.6,"Advanced/Professional",0,"Yes",0,1,0,1,0.997262095807116,0.99762757872802,"Yes"
41,15,88,1,2.8,"Advanced/Professional",0,"No",1,0,0,0,0.0206079302448738,0.022956302473052,"No"
52,26,70,2,1.1,"Undergrad",0,"No",1,0,1,0,0.0000808418084484538,0.0000883851248219049,"No"
39,15,125,1,3.5,"Undergrad",0,"No",0,0,1,1,0.00204150169737261,0.00239301709165168,"No"
34,10,38,1,1.33,"Undergrad",0,"No",1,0,1,0,0.00000564637636704419,0.00000719575819961588,"No"
37,11,29,2,1.4,"Advanced/Professional",0,"No",0,0,1,1,0.000438992168870789,0.000541640783782474,"No"
49,23,121,1,4.9,"Undergrad",0,"No",0,0,1,0,0.00652510056032191,0.00716105832557409,"No"
63,39,64,1,1.8,"Advanced/Professional",147,"No",0,0,1,1,0.00416839488973876,0.00262194347459743,"No"
51,25,65,3,0.7,"Graduate",0,"No",0,0,0,0,0.0427151565676913,0.0450705567976183,"No"
61,36,85,3,1.8,"Graduate",0,"No",0,0,0,0,0.184629954036418,0.162363185830344,"No"
58,32,55,4,2.5,"Undergrad",0,"No",0,0,1,0,0.000542442923670887,0.000537281558717976,"No"
44,20,72,3,0.3,"Advanced/Professional",0,"No",0,0,1,0,0.0293327195641908,0.0316890237404749,"No"
49,23,129,1,0.3,"Undergrad",0,"No",0,0,1,1,0.00141955714027085,0.00169596640150396,"No"
31,7,18,1,0.4,"Advanced/Professional",0,"No",0,0,1,0,0.000291194788008086,0.000371788107766697,"No"
49,25,91,4,1.4,"Graduate",0,"No",0,0,1,0,0.189328812104451,0.192246272973212,"No"
43,18,38,1,0.5,"Advanced/Professional",144,"No",0,0,1,0,0.0013706625577051,0.00126977585907639,"No"
59,35,151,2,6,"Undergrad",0,"No",0,0,1,0,0.105114426628134,0.0910683805536081,"No"
26,2,135,1,1.5,"Undergrad",0,"No",0,0,0,0,0.0120732374333958,0.0178028203442878,"No"
46,21,40,1,0.3,"Undergrad",116,"No",0,0,0,0,0.000047501288829353,0.0000462212939287022,"No"
66,41,80,4,0.1,"Graduate",0,"No",0,0,1,0,0.101759625109475,0.0878665159459768,"No"
37,7,94,4,1.8,"Advanced/Professional",232,"No",0,0,1,0,0.209895959698482,0.231606102475044,"No"
58,34,82,1,4.3,"Undergrad",263,"No",0,0,0,0,0.00206443245020513,0.00122285601700684,"No"
36,11,85,3,1.2,"Advanced/Professional",0,"No",0,0,1,0,0.0630888431086029,0.0781747576756373,"No"
26,2,95,3,0.8,"Undergrad",0,"No",0,0,1,0,0.00156588224194035,0.00239512742989301,"No"
56,32,22,1,1.2,"Advanced/Professional",0,"No",0,0,1,1,0.000218528475482828,0.000185173443098844,"No"
44,14,33,1,0.75,"Advanced/Professional",171,"No",0,0,0,0,0.00184181139687549,0.00197203736669125,"No"
52,27,22,4,0.8,"Undergrad",0,"No",0,0,1,1,0.0000174033412609819,0.0000180127817688189,"No"
47,20,49,3,2.5,"Graduate",0,"No",0,0,1,0,0.0106186650324903,0.0122542999587115,"No"
26,0,150,2,7.2,"Undergrad",0,"No",0,0,0,1,0.0534347979679639,0.0738210546663616,"No"
43,19,32,4,0.3,"Undergrad",0,"No",0,0,0,0,0.000157464808781405,0.000179203715735332,"No"
58,34,84,4,1.6,"Graduate",0,"No",0,0,1,0,0.15442447255089,0.13912581766002,"No"
59,35,43,4,0.4,"Undergrad",0,"No",0,0,0,1,0.000136319817522153,0.000119906209980459,"No"
36,10,28,4,1,"Undergrad",130,"No",0,0,1,0,0.0000676649351709431,0.000079609832108279,"No"
45,21,59,2,2.5,"Undergrad",155,"No",0,0,1,0,0.000227015845693888,0.000200870474392184,"No"
46,21,39,2,1.3,"Undergrad",101,"No",0,0,1,0,0.0000479542285498565,0.0000480289944815895,"No"
37,11,24,4,1,"Undergrad",0,"No",0,0,0,0,0.0000936678406485696,0.000125548316583375,"No"
44,20,62,3,0.3,"Advanced/Professional",0,"No",0,0,0,1,0.0116992575303529,0.0119688864979133,"No"
44,20,33,4,0.3,"Undergrad",142,"No",0,0,0,1,0.000071073880244339,0.0000642644044312128,"No"
33,7,73,1,2.5,"Undergrad",135,"No",0,0,0,0,0.000438469217125959,0.000510049555115341,"No"
34,10,88,2,0,"Undergrad",121,"No",0,0,1,0,0.000628468644253325,0.000734430140096967,"No"
35,11,58,3,2.8,"Undergrad",0,"No",0,0,1,0,0.000292638642026741,0.000368772303617229,"No"
48,24,48,2,2.1,"Advanced/Professional",0,"No",0,0,1,0,0.00592017325030109,0.00573469388059622,"No"
30,6,160,1,4.3,"Undergrad",249,"No",0,0,1,0,0.0657142790281152,0.0641097131984219,"No"
62,37,39,3,1.5,"Undergrad",0,"No",0,0,1,0,0.000101827696597904,0.0000919863438732777,"No"
58,32,99,2,1.4,"Undergrad",0,"No",0,0,0,1,0.00127972986105796,0.00125263241171329,"No"
50,24,83,3,3,"Graduate",0,"No",0,0,0,1,0.0670936943752518,0.0673694472083123,"No"
45,19,85,2,1.7,"Graduate",0,"No",0,0,1,0,0.0418996452360426,0.0487977503346859,"No"
32,6,41,3,0.9,"Undergrad",179,"No",0,0,0,0,0.000163793642225622,0.000186848337414811,"No"
60,36,149,1,4.7,"Undergrad",0,"No",0,0,1,0,0.0420274943854699,0.0364930271243631,"No"
32,6,25,3,1,"Undergrad",0,"No",0,0,1,0,0.0000242003331661378,0.0000359589010313007,"No"
56,32,84,2,1.6,"Undergrad",0,"No",0,0,1,0,0.000807869012149309,0.000773150974960705,"No"
30,6,181,1,4.3,"Undergrad",230,"No",0,0,1,0,0.194988858167321,0.196306637221848,"No"
31,7,11,1,0.5,"Advanced/Professional",80,"No",0,0,1,1,0.0000751237623612974,0.0000836800259032,"No"
29,4,83,4,2.2,"Graduate",0,"No",0,0,1,1,0.0399999411425939,0.0542081790724401,"No"
49,24,109,1,0.6,"Undergrad",0,"No",0,0,0,0,0.00284806084012215,0.00317381155905704,"No"
49,23,70,1,0.3,"Undergrad",217,"No",0,0,0,0,0.00032996851932033,0.0002841308179839,"No"
65,39,25,2,0.4,"Undergrad",113,"No",0,0,1,0,0.0000220853441174078,0.0000174461732811873,"No"
54,24,72,3,1.4,"Advanced/Professional",218,"No",0,0,0,1,0.0309261850290739,0.026438105778484,"No"
56,30,44,4,2.5,"Undergrad",0,"No",0,0,0,1,0.000194305709355526,0.000187262350680316,"No"
33,9,18,4,0.4,"Graduate",0,"No",0,0,1,0,0.00185808879261486,0.00237953650378924,"No"
59,35,40,4,0.4,"Undergrad",135,"No",0,0,1,0,0.000191385080472216,0.000147447055849702,"No"
31,6,81,2,2.5,"Undergrad",313,"No",0,0,0,0,0.00169237151286663,0.00152690784574504,"No"
45,21,128,1,4.7,"Undergrad",0,"No",0,0,0,0,0.0201537626783325,0.0208964586218931,"No"
58,32,145,2,0.5,"Undergrad",119,"No",0,0,1,0,0.0270652563925712,0.0247686630332798,"No"
49,25,65,2,1,"Advanced/Professional",0,"No",0,0,1,1,0.00460054276182167,0.0044327926915202,"No"
63,39,119,1,2.9,"Undergrad",0,"No",1,0,1,0,0.00156061478997135,0.00129221150522707,"No"
55,31,124,2,0.3,"Undergrad",0,"No",0,0,1,0,0.00670349271910817,0.00681930042009677,"No"
38,12,33,4,1.5,"Advanced/Professional",0,"No",1,0,0,1,0.00121884234788229,0.00140563054346989,"No"
37,13,115,1,0.8,"Graduate",0,"No",0,0,1,1,0.0387118741229052,0.0466057180152836,"No"
41,17,71,2,3.2,"Undergrad",0,"No",0,0,1,1,0.000142128471685212,0.000159407462510631,"No"
38,12,61,4,0.2,"Advanced/Professional",0,"No",0,0,1,0,0.022926104841137,0.0295779420481477,"No"
55,30,28,2,2,"Graduate",0,"No",0,0,1,1,0.000634069604924652,0.000579937476576563,"No"
40,15,43,4,1.7,"Undergrad",98,"No",0,0,0,0,0.000424331588336698,0.000450828940544222,"No"
54,30,28,2,0.8,"Undergrad",0,"No",0,0,1,0,0.000022972041727015,0.0000225139269752511,"No"
56,31,61,4,0.9,"Undergrad",0,"No",1,1,1,1,0.0029434222799016,0.00298373928537808,"No"
40,15,18,2,0.1,"Graduate",119,"No",0,0,1,1,0.000221210536957471,0.000223461023253233,"No"
64,40,88,1,3.8,"Undergrad",243,"No",0,0,1,1,0.000474578397228611,0.000269741327812353,"No"
34,9,101,3,0.6,"Graduate",0,"No",0,0,0,0,0.236554860061301,0.290639819731371,"No"
46,22,153,2,7.5,"Undergrad",0,"No",0,0,0,0,0.235446304974496,0.23030670761362,"No"
49,24,48,1,1.3,"Graduate",0,"No",0,0,0,1,0.00187410625055821,0.00186049737722153,"No"
36,10,33,4,1.2,"Graduate",82,"No",1,0,1,0,0.00172233874199495,0.00199782555532115,"No"
41,16,68,3,3,"Undergrad",0,"No",0,0,1,1,0.0002003240673206,0.000236570622662617,"No"
40,15,73,3,3,"Undergrad",0,"No",0,0,1,1,0.000266557458056635,0.000320175250188005,"No"
64,39,82,4,3.4,"Graduate",0,"No",0,0,1,0,0.196634874381439,0.166121049209992,"No"
37,13,83,2,1.7,"Graduate",0,"No",0,0,0,1,0.026312238408404,0.0299001731679357,"No"
43,19,121,1,0.7,"Graduate",0,"Yes",0,1,1,1,0.756046648849284,0.784163934503387,"Yes"
62,36,39,2,0.3,"Undergrad",0,"No",0,0,1,0,0.00004116645272278,0.0000399777829755019,"No"
63,38,110,3,1.8,"Graduate",109,"No",0,0,1,0,0.37002360720274,0.304706415916176,"No"
47,23,94,1,4.7,"Undergrad",0,"No",0,0,1,1,0.000457378464868922,0.000457447559280897,"No"
42,18,49,2,1.7,"Undergrad",106,"No",0,0,0,1,0.0000674899987019089,0.0000642116689049851,"No"
39,13,41,2,0.3,"Undergrad",108,"No",0,0,1,1,0.0000131907344657576,0.0000152298511966934,"No"
44,20,43,1,0.7,"Undergrad",0,"No",0,0,0,1,0.0000185261758431069,0.0000201320315594122,"No"
47,21,32,3,1.5,"Undergrad",75,"No",0,0,1,0,0.0000565391114150304,0.0000602127674644606,"No"
29,-1,50,2,1.75,"Advanced/Professional",0,"No",0,0,0,1,0.00253598470211518,0.00412309811888583,"No"
51,27,55,1,1.6,"Graduate",197,"No",1,0,1,0,0.00179760933793353,0.00129500986769747,"No"
46,20,122,3,3,"Advanced/Professional",0,"Yes",0,1,1,1,0.945268517510243,0.951672693043776,"Yes"
32,6,98,2,4.5,"Advanced/Professional",306,"No",0,0,0,0,0.307737345258236,0.270856942315688,"No"
53,27,110,1,4.9,"Undergrad",0,"No",0,0,1,0,0.00358500730488714,0.00369209446452158,"No"
58,32,41,4,2.5,"Undergrad",0,"No",0,0,1,1,0.0000807410918731491,0.0000777294041681135,"No"
37,13,95,2,1.7,"Graduate",0,"No",0,0,0,1,0.0526657791143877,0.0599150867597845,"No"
58,28,73,1,1.4,"Advanced/Professional",0,"No",1,0,0,0,0.00678450088940929,0.00727550757346274,"No"
29,5,31,1,1.8,"Graduate",0,"No",0,0,1,1,0.000281662260674521,0.000363173675791297,"No"
50,26,92,1,2.6,"Graduate",213,"No",0,0,0,1,0.0468214226964928,0.0328403282452632,"No"
32,6,78,1,2.9,"Advanced/Professional",0,"No",0,0,0,0,0.0332291759848183,0.0427840170604372,"No"
34,8,85,1,2.5,"Undergrad",136,"No",0,0,0,1,0.000316491220455374,0.00035601806091968,"No"
